image,title,sub_title,price,sale,unit,delivery_type,weigth,shipping_type,origin,allergen,shelf_life,information,sub_product_name_list,sub_product_price_list,product_image,check_point_image,description_title,description_content,description_image
https://img-cf.kurly.com/shop/data/goods/1577759851292y0.jpg,[법성포참맛] 프리미엄 영광굴비 90g 내외 두마리(냉동),고소하고 부드러운 굴비의 참맛,"9,900원",20%,1박스,샛별배송/택배배송,90g내외*2마리,냉동/종이포장,,,,수령일 포함 185일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 1년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20191231/gv40000075952_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200929/gv00000125027_1.jpg,"고소하고 부드러운 굴비의 참맛
[법성포참맛] 프리미엄
영광굴비 90g 내외 두마리","영광 법성포의 바닷속에서는 지방질이 풍부하고, 살이 꽉 들어찬 참조기들이 떼를 지어 지나갑니다. 산란기에 맞춰 어획한 참조기에 법성포만의 전통 섭간을 더하면 영광굴비가 탄생하게 되지요. 법성포참맛은 그 영광굴비의 참맛을 제대로 전합니다. 2~3년간 간수를 뺀 천일염으로 맛을 돋우고, 굴비를 촉촉하고 꼬들꼬들하게 잘 말렸어요. 소담한 크기의 영광굴비를 하나씩 개별 포장하여 보내드립니다. 1~2인이 한 끼 먹기 좋은 양일 거예요. 필요할 때마다 꺼내 노릇하게 구운 뒤 따뜻한 밥 한 숟갈 위에 올려 생선구이 밥상을 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20191231/gv00000075948_1.jpg
https://img-cf.kurly.com/shop/data/goods/1576224076737y0.jpg,[바비엔] 간편 가자미구이,손쉽게 완성하는 가자미 반찬,"5,900원",0%,1팩,샛별배송/택배배송,200g / 2토막,냉동/종이포장,,,,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20191213/gv40000072830_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191213/gv20000072829_1.jpg,"손쉽게 완성하는 가자미 반찬
[바비엔] 간편 가자미구이","흰 살 생선인 가자미는 기름기가 적어 담백하면서도 부드럽게 씹혀 많은 사람의 사랑을 받고 있죠. 그렇지만 구울 때 살이 쉽게 부서져 선뜻 요리하기가 망설여져요. 컬리는 2~3분이면 냄새, 연기 걱정 없이 간편하게 완성 가능한 바비엔의 '간편 가자미구이'를 준비했어요. 식품첨가물이 아닌, 정제된 천일염만을 사용하여 간을 했기에 건강하게 즐길 수 있지요. 또 수분이 적게 빠져나가도록 스팀 오븐에서 빠르게 구워내 촉촉함이 그대로 느껴져요. 넉넉하게 두 토막이 들어 있으니 가족들의 한 끼 식사 반찬으로도 충분하답니다.",https://img-cf.kurly.com/shop/data/goodsview/20191213/gv00000072828_1.jpg
https://img-cf.kurly.com/shop/data/goods/1598317625316y0.jpg,순살 생선 3종 (냉동),깔끔하게 손질해 안심하고 사용하는,"7,300원",0%,1팩,샛별배송/택배배송,300g (5~9개입),냉동/종이포장,,"- 고등어, 새우, 게, 오징어, 조개류를 사용한 제품과 같은 시설에서 제조",,"화학 약품이 아닌, 수작업으로 가시를 제거하기에 종종 가시가 발견될 수 있습니다. 확인 후 아이의 섭취를 도와주시는 것을 권장드립니다.","['(품절) 순살 가자미 300g', '순살 삼치 300g', '(품절) 순살 임연수어 300g']","['7,300원', '7,300원', '7,300원']",https://img-cf.kurly.com/shop/data/goodsview/20200824/gv10000115604_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200824/gv30000115603_1.jpg,"깔끔하게 손질해 안심하고 사용하는
순살 생선 2종","생선 손질은 왜 해도 해도 어려울까요? 생선 내장에서 비늘, 뼈까지 조심스럽게 제거하고 나면 온몸에서 진이 빠지는 듯하죠. 그래도 우리 아이가 먹을 것이기에 더 신경 쓸 수밖에 없는 그 마음, 컬리가 가볍게 덜어드릴게요. 지금 소개하는 순살 생선은 신선한 가자미와 임연수를 깔끔하게 손질한 제품입니다. 어획 후 바로 급속 냉동하여 신선한 생선을 HACCP 인증 시설에서 위생적으로 가공하지요. 내장, 비늘, 뼈를 수작업으로 정성껏 제거했기에 안심하고 다양한 요리에 사용해보세요. 아이가 한 번 먹기 좋은 크기의 생선 조각을 각각 진공 포장해 사용이 더욱 간편하답니다.",https://img-cf.kurly.com/shop/data/goodsview/20200824/gv30000115602_1.jpg
https://img-cf.kurly.com/shop/data/goods/1587016869737y0.jpg,[법성포참맛] 찜부세 보리굴비(대/180g)(냉동),없던 입맛도 살리는 밥도둑,"11,000원",0%,1마리,샛별배송/택배배송,180g,냉동/종이포장,중국산,,,수령일 포함 180일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 1년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20200422/gv20000092023_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200929/gv00000125021_1.jpg,"없던 입맛도 살리는 밥도둑
[법성포참맛]
찜부세 보리굴비 (대)","보리굴비 한 점이면 없던 입맛도 살아나죠. 법성포참맛의 찜부세 보리굴비도 그래요. 큼지막한 부세를 골라 천일염으로 적절하게 간을 하고, 알맞게 말려서 맛이 깊습니다. 청결한 시설에서 한 번 쪄내었으니 가정에서는 전자레인지에 돌리기만 해도 바로 먹을 수 있어요. 밥반찬이 마땅하지 않은 날, 한 마리씩 간단하게 조리해서 드세요. 찬물에 말아 먹는 밥이라도 문제없어요. 법성포참맛의 보리굴비를 곁들인다면 한 그릇을 뚝딱 비우는 건 문제도 아닐 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200416/gv00000090617_1.jpg
https://img-cf.kurly.com/shop/data/goods/1579659282957y0.jpg,[우주] 국산 오징어채,누구나 좋아하는 감칠맛,"9,900원",0%,1팩,샛별배송/택배배송,100g,냉장/종이포장,,-오징어 함유,,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200122/gv40000079023_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200122/gv10000079021_1.jpg,"누구나 좋아하는 감칠맛
[우주] 국산 오징어채","쫄깃한 씹는 맛과 감칠맛을 지닌 오징어채. 약한 불에 그대로 굽거나 버터를 곁들여 볶으면 계속 집어먹게 되는 인기 술안주로 변신하죠. 또 고추장 양념에 버무린 매콤달달한 오징어채 반찬이 식탁에 올라온 날이면 다른 반찬은 필요가 없을 정도인데요. 컬리는 국내산 오징어의 부드러운 속살로 만든 우주의 오징어채를 준비했어요. 건조를 2차례 거치면서 적당한 촉촉함을 유지하였고 담백한 맛을 자랑하죠. 냉장고에서 수분이 빠지며 딱딱해지고 처음의 맛을 잃는 일이 없도록 소포장하였으니, 부담 없이 입맛에 맞게 활용해 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200122/gv00000079020_1.jpg
https://img-cf.kurly.com/shop/data/goods/1527838769436y0.jpg,[제주창해수산] 갈치 (대) 300~400g / 4토막,한 토막씩 꺼내 먹는 제주산 은빛 생선,"18,500원",10%,1박스,샛별배송/택배배송,4토막 / 300~400g 내외,냉동/종이포장,국산,,,수령일 포함 365일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 2년),[],[],,,,,
https://img-cf.kurly.com/shop/data/goods/1593750500835y0.jpg,[법성포참맛] 대용량 영광굴비 1.4kg(20마리)(냉동),넉넉하게 쟁여두는 영광굴비,"39,000원",45%,1봉,샛별배송/택배배송,70g 내외 X 20마리,냉동/종이포장,국산,,,수령일 포함 180일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 1년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20200703/gv10000105265_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200929/gv00000125029_1.jpg,"넉넉하게 쟁여두는 영광굴비
[법성포참맛] 대용량 영광굴비
1.4kg(20마리)","어쩌다 한 번씩 맛보던 영광굴비가 못내 아쉬웠다면 컬리가 준비한 영광굴비 대용량 제품을 만나보세요. 맛이나 품질 걱정을 덜어줄 법성포참맛의 영광굴비랍니다. 1.2kg 제품보다 더 통통한 굴비를 담았죠. 국내에서 잡아 올린 참조기에 간수를 뺀 천일염으로 맛을 돋우고, 굴비를 촉촉하게 잘 말렸어요. 1인에 알맞은 크기의 영광굴비를 넉넉하게 담은 뒤 냉동 포장했으니 한 마리씩 꺼내 사용하기 편해요. 법성포 굴비의 깊은 참맛을 느껴보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200703/gv20000105262_1.jpg
https://img-cf.kurly.com/shop/data/goods/1589188312171y0.jpg,[명성] 양념 민물장어,온 가족을 위한 간편 보양식,"25,000원",0%,1팩,샛별배송/택배배송,1마리 / 500g 내외,냉동/종이포장,,"- 대두, 밀 함유",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200511/gv40000094779_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200511/gv20000094775_1.jpg,"온 가족을 위한 간편 보양식
[명성] 양념 민물장어","입맛이 없고 몸도 허한 날, 기운을 북돋워 주는 보양식으로 장어를 빼놓을 수 없는데요. 근사한 장어 요리를 집에서도 간편하게 만날 수 있도록 컬리가 명성의 양념 민물장어를 준비했어요. 꼼꼼하게 손질한 민물장어에 감칠맛 좋은 간장 양념을 펴 바른 뒤 구워 만들었는데요. 이 과정을 세 번씩 반복한 덕분에 촉촉한 속살에 양념이 고루 배어 들어 더욱 맛있게 즐길 수 있답니다. 500g 내외의 큼직한 원물로 조리한 상품이니 온 가족을 위한 푸짐한 장어 요리를 준비해 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200511/gv20000094774_1.jpg
https://img-cf.kurly.com/shop/data/goods/1573797799431y0.jpg,알로 가득찬 열빙어 290g(냉동),톡톡 튀는 고소한 풍미,"4,500원",0%,1봉,샛별배송/택배배송,290g / 16마리,냉동/종이포장,,"-이 제품은 고등어, 오징어, 밀, 조개류(굴, 전복)를 원료로 사용하는 제품과 동일한 생산설비에서 제조",,수령일 포함 300일 이상 남은 상품을 보내드립니다. (유통기한 : 제조일로부터 2년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20200525/gv10000096994_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191115/gv00000068358_1.jpg,"톡톡 튀는 고소한 풍미
알로 가득찬 열빙어","선술집에 가면 흔히 볼 수 있는 생선 요리가 있어요. 손바닥만 한 크기에 통째로 노릇하게 구워진 열빙어인데요. 늘 감질나는 양으로 아쉬우셨다면, 컬리가 준비한 알로 가득 찬 열빙어에 주목해주세요. 꼼꼼하게 선별한 열빙어를 품질 유지를 위해 신선한 상태 그대로 급속 냉동한 상품입니다. 뼈가 부드럽고 내장 또한 비린맛이 적은 편이라 따로 손질은 필요 없어요. 노릇하게 구워만 주면 입안을 톡톡 튀며 고소함 전하는 열빙어 구이를 맛보실 수 있답니다. 바삭하게 튀기거나 양념을 더해 반찬으로 즐기셔도 좋아요.",https://img-cf.kurly.com/shop/data/goodsview/20191115/gv30000068357_1.jpg
https://img-cf.kurly.com/shop/data/goods/156291194226y0.jpg,[씨투게더] 안동 간고등어 2종,품격있게 즐기는 짭조름한 반찬,"3,200원",0%,1팩,샛별배송/택배배송,품목별 상이 (하단 참조),냉동/종이포장,,- 공통: 고등어 함유,,가시를 별도로 손질한 제품이 아닌 점 구매에 참고 부탁드립니다.,"['[씨투게더] 안동 간고등어 250g', '[씨투게더] 안동 간고등어 350g']","['3,200원', '5,600원']",https://img-cf.kurly.com/shop/data/goodsview/20190712/gv10000055739_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190712/gv30000055737_1.jpg,"품격있게 즐기는 짭조름한 반찬
[씨투게더]
안동 간고등어 2종","예로부터 전해오는 간고등어의 정석, 안동 간고등어를 소개할게요. 씨투게더의 안동 간고등어는 가을과 겨울에 잡은 고등어만를 사용해 만드는데요. 손질과 세척, 그리고 두 번의 염장과정을 거치며 담백하고 짭조름한 풍미의 간고등어가 탄생한답니다. 숙성 과정을 통해 기름기와 비린맛은 줄이고, 쫄깃한 식감은 끌어올렸어요. 머리부터 꼬리까지 온전한 상태로 즐길 수 있어 더욱 고급스러움을 자아내죠. 편리한 사용을 위해 한마리씩 포장해 냉동했으니, 해동 후 알맞게 구워 노릇노릇하게 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20190712/gv20000055679_1.jpg
https://img-cf.kurly.com/shop/data/goods/1589523040620y0.jpg,[우주] 참조기 3마리(240g)(냉동),고소한 감칠맛을 자랑하는,"10,900원",25%,1팩,샛별배송/택배배송,240g / 80g X 3마리,냉동/종이포장,국산,"- 본 제품은 고등어, 새우, 오징어, 게, 조개류(굴, 전복, 홍합)를 사용한 제품과 같은 시설에서 제조",,수령일 포함 365일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 2년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20200515/gv10000095601_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200515/gv20000095591_1.jpg,"고소한 감칠맛을 자랑하는
[우주] 참조기 3마리","참조기는 예로부터 차례상이나 제사상 등에 올리는 생선으로써 귀한 대접을 받아왔죠. 굴비로 만들기도 하지만, 참조기 자체로도 부드러운 살과 고소한 맛으로 입맛을 살려주죠. 우주는 반찬 고민을 해결할 수 있는 참조기 준비했답니다. 국내에서 어획한 참조기의 지느러미 부분을 손질해서 요리하기 편하죠. 노릇노릇하게 구우면 식탁의 주인공이 될 거예요. 80g 크기의 참조기 3마리를 보내드리니, 참조기 조림으로도 조리해보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200515/gv30000095590_1.jpg
https://img-cf.kurly.com/shop/data/goods/148896689614y0.jpg,[앤쿡] 컴팩트 고등어 & 삼치(냉동),자신감 생기는 생선 요리,"15,900원",0%,1박스,샛별배송/택배배송,600g (60gx10개),냉동/종이포장,국산,,,봉지째 전자레인지에 넣고 조리하지 마시기 바랍니다.,"['[앤쿡] 컴팩트 고등어 600g', '[앤쿡] 컴팩트 삼치 600g']","['15,900원', '15,900원']",https://img-cf.kurly.com/shop/data/goodsview/20170309/gv10000000635_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180524/gv30000000587_1.jpg,"자신감 생기는 생선 요리
[앤쿡] 컴팩트 고등어 & 삼치","혼밥족, 요리 초보에게 생선 요리는 유독 어렵게 느껴져요. 생선을 마주하는 순간 어디서부터 어떻게 손질해야 하나 겁부터 나죠. 손질 후 쓰레기 처리도 만만치 않은 골칫거리고요. 그렇다고 생선을 먹지 않고 살 수 있나요? 노릇노릇 구운 생선은 밥 한 그릇 뚝딱 해치울 만큼 영양도 좋고, 맛도 좋은걸요. 이처럼 생선 반찬은 간절한데, 손질이 자신 없는 분들을 위해 앤쿡 컴팩트 고등어와 삼치를 준비했습니다. 뱃살 부위만 깨끗하게 손질한 고등어와 삼치로 생선 요리에 도전해 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20170308/gv40000000586_1.jpg
https://img-cf.kurly.com/shop/data/goods/1510126109227y0.jpg,[제주창해수산] 삼치 400-500g(냉동),푸짐하고 고소한 속살,"8,900원",0%,,샛별배송/택배배송,1/4마리×2팩 (400-500g),냉동/종이포장,국산,,,중량은 400~500g으로 변경되었습니다. 구매시 참고 부탁드립니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20171108/gv30000011074_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20171108/gv00000011068_1.jpg,"푸짐하고 고소한 속살
제주 삼치","삼치는 고등어와 함께 밥상에서 빼놓을 수 없는 국민 생선입니다. 고슬고슬하게 갓 지어낸 밥 한 수저에 담백하고 고소한 삼치살을 살포시 올려 먹으면 다른 반찬이 하나도 필요하지 않죠. 삼치는 고등엇과에 속하는 등푸른생선으로 그 생김새는 고등어와 무척 닮았지만, 수분이 많고 맛은 더 부드러운 편입니다. 게다가 비린내는 훨씬 덜하고 잔가시도 적어서 아이들도 발라 먹기가 수월합니다. 오늘 저녁에는 제철을 맞아 두툼하게 살이 오른 고소한 삼치 한 토막 올려 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20171108/gv30000011067_1.jpg
https://img-cf.kurly.com/shop/data/goods/1552898649653y0.jpg,동태살 400g(냉동),전으로 부쳐 먹기 딱 좋은,"6,500원",0%,1팩,샛별배송/택배배송,400g,냉동/종이포장,러시아,"- 고등어, 새우, 게, 오징어, 조개류를 사용한 제품과 같은 시설에서 제조",,상품의 특성상 생선살의 조각의 크기가 균일하지 않은 점 참고 부탁드립니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20190319/gv30000045033_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190319/gv40000045013_1.jpg,"전으로 부쳐 먹기 딱 좋은
동태살","생선을 조리할 때 가장 신경 쓰이는 부분이 손질법입니다. 비닐을 벗겨내고 내장과 가시를 제거하는 일이 결코 쉽지 않지요. 컬리가 소개하는 선동 동태살은 러시아 오호츠크해에서 잡자마자 수작업으로 손질해 포를 뜬 후 급속 냉동한 제품이에요. 손질법 걱정 없이 누구나 간편하게 요리할 수 있답니다. 게다가 동태살은 비린내도 적고 담백한 맛이 좋아 활용도가 뛰어난 만능 생선이에요. 밑반찬이 고민되는 날에는 동태살에 달걀물을 입혀 전으로 굽거나, 튀김가루를 묻혀 생선가스로 만들어보세요.",https://img-cf.kurly.com/shop/data/goodsview/20190318/gv20000045012_1.jpg
https://img-cf.kurly.com/shop/data/goods/1576809305572y0.jpg,[은하수산] 제주 광어회 120g(냉장),희고 깨끗한 감칠맛 한 점,"11,000원",0%,1팩,샛별배송/택배배송,120g,냉장/종이포장,,"- 광어회 : 대두, 밀, 고등어, 오징어, 게, 새우, 조개류, 돼지고기, 닭고기, 쇠고기를 사용한 제품과 같은 제조시설에서 제조",수령 후 가급적 빠른 섭취 부탁드립니다,산지 사정에 따라 예고없이 판매가격이 변동될 수 있습니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200113/gv20000077742_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191220/gv10000074229_1.jpg,"희고 깨끗한 감칠맛 한 점
[은하수산] 제주 광어회","전문점에서 만나봤던 질 좋은 광어회, 이젠 집에서도 즐겨보세요. 은하수산은 광어의 유명 산지인 제주에서 살아있는 활어만을 가공해 담았는데요. 사람의 손길이 닿지 않는 자동화 공정을 통해 횟감의 선도와 안전성을 함께 높였습니다. 광어의 풍미를 간직하면서도, 잘 숙성된 감칠맛을 내기 위해 MAP 포장 방식으로 전해드리고요. 덕분에 쫀득하면서도 사르르 녹아 내리는 광어의 식감을 고스란히 즐길 수 있지요. 한번에 먹기 딱 알맞은 양에, 초고추장은 물론, 와사비와 간장소스까지 동봉되니 남길 걱정도, 번거로운 준비 과정도 없답니다. 편안하게 부드러운 감칠맛을 만끽해 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20191220/gv10000074228_1.jpg
https://img-cf.kurly.com/shop/data/goods/1501813319199y0.jpg,다짐 대구살 80g(냉동),우리 아이 첫 생선,"9,900원",0%,1개,샛별배송/택배배송,80g,냉동/종이포장,국내산,"- 고등어, 새우, 오징어, 조개류(홍합, 굴, 바지락)와 같은 시설에서 생산",,대구살에 알레르기가 있을 수 있으니 1회 섭취 후 3일 정도 반응을 살펴본 후에 아이에게 먹이는 것을 추천드립니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20171031/gv00000010583_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20170803/gv20000005802_1.jpg,"우리 아이 첫 생선
다짐 대구살","우리 아이가 먹는 음식인 만큼 꼼꼼히 좋은 재료를 골라 정성들여 요리하고 싶은 것이 엄마 아빠의 마음이죠. 그러나 재료들을 까다롭게 선택해 손질하고, 매 끼니마다 맛있고 건강한 음식을 만들기는 마음처럼 쉽지 않아요. 어떤 재료를 선택하느냐에 따라 손질에만 꼬박 하루가 걸리는 일도 많고요. 일과 육아를 병행해야 하는 분들이라면 더욱 고민이 될 텐데요. 컬리는 이런 걱정을 덜기 위해 다짐 대구살을 준비했어요. 따로 손질할 필요가 없고, 내용물을 1회분씩 나누어 간편하게 사용할 수 있습니다. ",https://img-cf.kurly.com/shop/data/goodsview/20170803/gv40000005801_1.jpg
https://img-cf.kurly.com/shop/data/goods/1559616210790y0.jpg,가시없는 고등어350g(냉동),간편하게 완성하는 생선 요리,"6,900원",0%,1팩,샛별배송/택배배송,350g,냉동/종이포장,국내산,"- 본 제품은고등어, 난류, 밀, 새우, 조개, 홍합, 오징어 등을 함유한 제품과 같은 제조시설에서 제조",,수작업으로 일일이 가시를 제거하였으나 간혹 가시가 남아있을 수 있습니다. 이는 제품의 이상이 있는 점은 아니라는 점 안내 드립니다.,['가시없는 고등어 350g'],"['6,900원']",https://img-cf.kurly.com/shop/data/goodsview/20200825/gv10000116001_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200825/gv40000116000_1.jpg,"간편하게 완성하는 생선 요리
가시없는 고등어","생선 손질은 해도 해도 어렵기만 합니다. 마트나 백화점에서 손질한 생선을 산다 해도 집에서 다시 포장해야만 하니 번거로울 수밖에 없죠. 비린내나 음식물 쓰레기를 처리하는 것도 일이고요. 이런 점 때문에 집에서 좀처럼 생선을 드시지 않던 분이라면, 이제 컬리가 준비한 가시 없는 생선으로 간편하게 요리하세요. 국내에서 어획한 고등어의 살만을 잘 바른 후 가시까지 제거해 해동 후 잘 굽기만 해도 한 상이 뚝딱 차려진답니다. 1~2인이 한 끼 먹기 좋은 양으로만 손질했으니 마음의 부담도 적지요. 구이 외에 생선조림 등으로 만들어보셔도 좋아요.",https://img-cf.kurly.com/shop/data/goodsview/20190604/gv30000052126_1.jpg
https://img-cf.kurly.com/shop/data/goods/1585721615241y0.jpg,[Easy Cook] 오늘은 국산 홍어회 (날개+몸통) 100g(냉장),홍어의 참맛 국내산 홍어,"9,900원",0%,1팩,샛별배송/택배배송,100g,냉장/종이포장,국산,"-이 제품은 난류, 우유, 메밀, 땅콩, 고등어, 게, 돼지고기, 복숭아, 토마토, 새우, 아황산류, 호두, 닭고기, 쇠고기, 오징어, 조개류(굴, 전복, 홍합 포함)를 사용한 제품과 같은 제조 시설에서 생산",수령 후 가급적 빠른 섭취 부탁드립니다,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200401/gv40000088445_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200401/gv20000088443_1.jpg,"홍어의 참맛 국내산 홍어
[Easy Cook]
오늘은 국산 홍어회 (날개+몸통)","고유한 홍어 숙성법으로 이름이 난 나주 영산포, 홍어를 즐기신다면 한 번쯤은 들어봤을 법한 곳이죠. 오늘 컬리가 소개하는 국산 홍어회는 영산포 전통 방식을 바탕으로 고민, 연구한 끝에 개발된 저온 숙성 방식으로 생산되었어요. 전통의 맛을 전하기 위한 비법이 녹아든 만큼, 홍어 특유의 알싸함과 감칠맛을 더욱 진하게 느낄 수 있답니다. 오독오독 식감이 매력적인 날개와 도톰한 몸통을 한 데 담았으니 다채롭게 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200401/gv00000088442_1.jpg
https://img-cf.kurly.com/shop/data/goods/1501813258833y0.jpg,다짐 새우살 80g(냉동),내장을 빼고 깨끗하게 손질한 다짐 새우살,"7,900원",0%,1개,샛별배송/택배배송,80g,냉동/종이포장,국내산,"- 고등어, 게, 오징어, 조개류(홍합, 굴, 바지락)와 같은 시설에서 생산",,새우살에 알레르기가 있을 수 있으니 1회 섭취 후 3일 정도 반응을 살펴본 후에 아이에게 먹이는 것을 추천드립니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20171031/gv10000010582_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20170803/gv20000005810_1.jpg,"내장을 빼고 깨끗하게 손질한
다짐 새우살","우리 아이가 먹는 음식인 만큼 꼼꼼히 좋은 재료를 골라 정성들여 요리하고 싶은 것이 엄마 아빠의 마음이죠. 그러나 재료들을 까다롭게 선택해 손질하고, 매 끼니마다 맛있고 건강한 음식을 만들기는 마음처럼 쉽지 않아요. 어떤 재료를 선택하느냐에 따라 손질에만 꼬박 하루가 걸리는 일도 많고요. 일과 육아를 병행해야 하는 분들이라면 더욱 고민이 될 텐데요. 컬리는 이런 걱정을 덜기 위해 다짐 새우살을 준비했어요. 따로 손질할 필요가 없고, 내용물을 1회분씩 나누어 간편하게 사용할 수 있습니다. ",https://img-cf.kurly.com/shop/data/goodsview/20170803/gv20000005809_1.jpg
https://img-cf.kurly.com/shop/data/goods/1596609908501y0.jpg,[은하수산] 오븐에 구운 연어 350g(냉동),데우기만 하면 완성되는,"19,000원",0%,1팩,샛별배송/택배배송,350g,냉동/종이포장,노르웨이산,"-본 제품은 고등어, 게를 사용한 제품과 같은 제조시설에서 제조",,수령일 포함 365일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 2년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20200805/gv30000111665_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200805/gv20000111625_1.jpg,"데우기만 하면 완성되는
[은하수산]
오븐에 구운 연어","연어 한 토막만 있으면 식사 준비에 대한 부담이 한결 줄어들죠. 구운 야채나 샐러드를 곁들이기도 좋고, 밥반찬으로도 훌륭한데요. 지금 은하수산이 선보이는 제품은 고온에 한 번 구워 데우기만 하면 바로 먹을 수 있는 연어입니다. 신선한 노르웨이산 연어를 선별한 후, 약간 소금만 더해 오븐에서 잘 구웠어요. 덕분에 전자레인지에 살짝 돌리기만 해도 겉이 바삭하면서 속은 촉촉한 연어구이를 즐길 수 있답니다. 아이가 먹기에도 좋은 크기니 온 가족이 나누어 드세요.",https://img-cf.kurly.com/shop/data/goodsview/20200805/gv20000111624_1.jpg
https://img-cf.kurly.com/shop/data/goods/1591152730816y0.jpg,[양포어장] 초코오징어 400g(냉동),진한 빛깔의 쫄깃함,"9,900원",0%,1팩,샛별배송/택배배송,400g,냉동/종이포장,국산,,,수령일 포함 180일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 1년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20200603/gv20000098805_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200603/gv20000098804_1.jpg,"진한 빛깔의 쫄깃함
[양포어장] 초코오징어","초코오징어라니, 이름부터 호기심을 자아내죠. 겉껍질이 초콜릿색을 띠고 있다고 해서 붙은 이름이라고 하는데요. 동해안 구룡포에서 신선한 수산물을 선보여온 양포어장이 선보이는 초코오징어를 만나보세요. 국내 바다에서 어획한 오징어를 잡자마자 급속 냉동했기에 오징어 본래의 초콜릿색을 잘 유지하고 있답니다. 오징어 두 마리를 담았으니 알맞게 손질해서 국이나 찜, 무침이나 볶음, 버터구이까지 다양한 별미 요리로 활용해 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200603/gv20000098802_1.jpg
